date,ticker,entry_exit_flag,weight,capital_invested,stock_return,total_capital,portfolio_return,transaction_cost_usd,is_signal_day,metric_name,metric_value,domestic_mcap_rank,global_marketcap_rank,market_cap,price,close_adj,close_unadj,volume,avg_10d_dollar_volume,vol_20d,vol_60d,sector,fcf_yield_ttm,net_debt_to_mcap,revenue_quarterly,revenue_screen_ratio_max
2024-06-04,GL,0,0.1,120595729.1927044,1.021279243404679,1205957291.927044,1.006104188344011,902.7286082956066,True,signal_70d_return,-0.35391542048560864,771,906,7548574727.854478,81.81,80.36,81.81,1249000.0,181208731.0,0.48042095547089414,1.6873249872791236,Financial Services,0.17294019693318277,0.2761190792799852,1416139000,14.60953267671749
2024-06-04,LECO,0,0.1,120595729.1927044,1.0007908306972308,1205957291.927044,1.006104188344011,332.67892693227805,True,signal_70d_return,-0.23808423268195023,608,720,10811469450.23367,189.98,184.616,189.98,399000.0,106221529.0,0.3940349799184955,0.28509935138554066,Industrials,0.05780389084727914,0.05646537898090694,981197000,8.38027851771748
2024-06-04,JAZZ,0,0.1,120595729.1927044,1.0200995405819295,1205957291.927044,1.006104188344011,831.5950472255304,True,signal_70d_return,-0.2101602661022075,832,974,6586379288.429683,104.48,104.48,104.48,732289.0,118350599.38899998,0.2519065360919686,0.22101493878274758,Healthcare,0.1535720850113928,0.6275050936916887,901983000,4.340316754754419
2024-06-04,EXPE,-1,0.0,121821152.50277458,,1205957291.927044,1.006104188344011,60297.8645963522,True,signal_70d_return,-0.1600201993197582,489,582,15198271977.780323,114.49,113.11,114.49,1761000.0,211480906.0,0.20172191829535702,0.39353450231011394,Industrials,0.10672265915304996,-0.06956330107812805,2889000000,19.87690276562338
2024-06-04,ULTA,-1,0.0,121208866.77035458,,1205957291.927044,1.006104188344011,60297.8645963522,True,signal_70d_return,-0.29169849758085076,420,510,18581229694.952984,389.41,389.41,389.41,872114.0,510561177.7779999,0.22100948983832466,0.40948500385713654,Consumer Cyclical,0.04919911195373193,0.07436333306822931,2725848000,14.76042016304688
2024-06-05,EPAM,0,0.1,121331868.23718,1.0040112314480547,1213318682.3718,0.9946941488825819,564.916140037096,True,signal_70d_return,-0.422935749479184,636,752,10117107483.181223,174.51,174.51,174.51,450553.0,129877851.77499998,1.1389481172978335,0.6866002014653461,Technology,0.05712788966222028,-0.1717373067694165,1165465000,5.595875179908771
2024-06-05,RHI,0,0.1,121331868.23718,0.9949479622257529,1213318682.3718,0.9946941488825819,15.084446497888953,True,signal_70d_return,-0.20863177226813567,832,973,6686370862.050059,63.22,56.017,63.22,1217000.0,172876515.0,0.13811727375106228,0.18077357146203057,Industrials,0.07584891871290926,-0.04108277417423809,1475937000,15.055148942567278
2024-06-05,GPN,0,0.1,121331868.23718,0.9923833538249942,1213318682.3718,0.9946941488825819,140.4999177825191,True,signal_70d_return,-0.2597568876685278,339,411,25144751728.022232,98.51,95.974,98.51,2096000.0,245166003.0,0.19130538815822484,0.3093411543917964,Industrials,0.05663782308945536,0.5773982334128654,2420187000,10.884745757600362
2024-06-05,CRM,0,0.1,121331868.23718,1.0263376112259235,1213318682.3718,0.9946941488825819,1919.3668247479034,True,signal_70d_return,-0.21155631135712305,31,36,229197788080.67203,236.53,232.747,236.53,10739000.0,4245480922.0,0.8583045985659618,0.5373762218831233,Technology,0.04945073900979668,0.012108778869414015,9133000000,38.71054595346454
2024-06-05,BMY,0,0.1,121331868.23718,0.991289477903062,1213318682.3718,0.9946941488825819,206.86092239637102,True,signal_70d_return,-0.17416536110682046,111,132,83595565218.40329,41.24,37.426,41.24,11361000.0,642101310.0,0.20486825919121007,0.2559826537244258,Healthcare,0.14963712449719982,0.5114920766034936,11865000000,113.83359108991255
2024-06-05,LVS,0,0.1,121331868.23718,1.0013625280872016,1213318682.3718,0.9946941488825819,404.230076447894,True,signal_70d_return,-0.1880992120482865,286,346,32622163061.82084,43.6,41.834,43.6,13793000.0,244583188.0,0.2018197914912741,0.28917563503260374,Consumer Cyclical,0.0752862400738339,0.2620915569328682,2959000000,32.51097619783274
2024-06-05,GL,0,0.1,121331868.23718,0.9723406847812843,1213318682.3718,0.9946941488825819,1356.407157548926,True,signal_70d_return,-0.3411577705170711,760,896,7709202686.846901,83.55,82.07,83.55,1202000.0,175368743.0,0.44788264224479307,1.6881992803437926,Financial Services,0.16933683715792092,0.2761190792799852,1416139000,14.60953267671749
2024-06-05,LECO,0,0.1,121331868.23718,0.995632218746279,1213318682.3718,0.9946941488825819,56.59550749234532,True,signal_70d_return,-0.24711702240369016,611,722,10820019492.157087,190.13,184.762,190.13,394000.0,108289428.0,0.3915132472520234,0.2853074226902674,Industrials,0.057758213878726615,0.05646537898090694,981197000,8.38027851771748
