our_stage1_rank,ticker,category,sector,fcf_yield_ttm,fcf_yield_q_ann,signal_70d_return,stage2_rank,net_debt_to_mcap,domestic_mcap_rank,global_marketcap_rank,marketcap_ffill,avg_10d_dollar_volume,combined_10d_dollar_volume,revenue_screen_ratio_max,revenue_quarterly,close_price,close_adj_price
384,PSFT,Domestic Common Stock,Technology,0.02388255994981108,0.04590063909909231,0.14077669902912704,,-0.07546466226149001,280,317,8811032001.687263,108428315.0,108428315.0,10.70115742866136,624094000,23.5,23.5
385,GRMN,Domestic Common Stock,Technology,0.023588412900579198,0.017703087965276792,0.3040925574166804,,-0.045136727343454204,379,421,6282745711.830449,25769670.5,25769670.5,2.4045761950564226,135562000,57.62,28.81
386,AV1,Domestic Common Stock,Technology,0.02328334914698835,0.019451911945585206,0.25623052959501513,,-0.04769895566754901,351,392,6785965326.660789,110130574.1,110130574.1,40.34241277080189,1118000000,16.13,16.13
387,MHS,Domestic Common Stock,Consumer Defensive,0.023255469988856026,0.24867822863455571,0.38878574080950634,,0.07553977031464995,251,287,10109449523.60281,65289735.2,65289735.2,140.50290648908685,8524000000,37.4,18.7
388,CCMP,Domestic Common Stock,Technology,0.023228292552321658,0.009477148984099525,-0.02212086057793672,,-0.08520491418604376,1139,1204,1422790759.3964226,49259154.5,49259154.5,1.3609282048042224,67903000,57.5,57.5
389,FDRY,Domestic Common Stock,Technology,0.023144726506698486,0.018764735820504932,0.31061626536453923,,-0.08852050361275231,521,568,4122839817.1991024,112099079.1,112099079.1,2.2846241657305053,101683000,31.6,31.6
390,DST,Domestic Common Stock,Technology,0.02293581899127136,0.04103252011341659,0.1179451739230597,,0.09276247166645359,453,498,5000911458.346055,27798917.1,27798917.1,12.123943563578122,569700000,43.21,21.605
391,WMT,Domestic Common Stock,Consumer Defensive,0.022890492553704716,-0.024720350932809314,-0.09191435965806627,,0.10693059323544334,6,6,231711920901.48245,525100172.6,525100172.6,1226.5455430639736,63035000000,53.45,17.817
392,LLTC,Domestic Common Stock,Technology,0.022858980684871313,0.023114797535541756,0.04635187176907274,,-0.010540479279221996,194,222,13036670536.986267,252817202.1,252817202.1,5.501117357340306,174077000,41.65,41.65
393,APCC,Domestic Common Stock,Industrials,0.02262881685004797,0.03749176610073567,0.46184763047390476,,-0.04602114434862193,444,489,5131686767.784054,43699276.53,43699276.53,8.181747261365908,393701000,25.75,25.75
394,AVID,Domestic Common Stock,Technology,0.022585864046908044,0.041822982866914056,-0.09036144578313277,,-0.060536273828403826,1038,1099,1623891825.6050072,26034168.6,26034168.6,3.257167957930607,119090000,52.85,52.85
395,PNRA,Domestic Common Stock,Consumer Cyclical,0.022577241850975698,0.01245566381245306,0.022216969983456236,,-0.0393348354298546,1216,1282,1295153774.4516973,33491686.9,33491686.9,1.7854242695800453,84028000,43.25,43.25
396,ADTN,Domestic Common Stock,Technology,0.022527774317176997,0.03822866044327452,-0.032566595526044795,,-0.009654068102606519,705,758,2798748341.149969,61247425.2,61247425.2,2.5677927200919735,106200640,35.37,35.37
397,CHIR1,Domestic Common Stock,Healthcare,0.022387051567791708,0.04733873433889398,-0.008372093023254923,,0.047121492756834506,254,290,10005337206.72064,146019676.76999998,146019676.76999998,8.90543162576357,540473000,53.3,53.3
398,ELX,Domestic Common Stock,Technology,0.02237130580261121,-0.022367174138997532,0.05641952983725118,,-0.00030380921108194076,788,848,2420332566.9831934,58511610.9,58511610.9,1.4096999556438747,84577000,29.21,29.21
399,EMC1,Domestic Common Stock,Technology,0.02234336320392647,0.034594149983459034,0.07853640135797746,,-0.052809658012590806,75,89,33001880391.507896,245083465.6,245083465.6,62.47834904507803,1510847000,15.1,15.1
400,SNPS,Domestic Common Stock,Technology,0.02233709518524197,0.0791389065811111,0.33505535055350566,,-0.11367145618290221,414,457,5619486283.2,63635231.2,63635231.2,5.3738779078707015,300366000,36.18,36.18
401,LLY,Domestic Common Stock,Healthcare,0.02229147345803099,0.03424851818729646,0.14459813539699118,,0.030735269961373272,31,36,79501249809.107,287079839.0,287079839.0,59.43085035327606,3139400000,70.8,70.8
402,SII1,Domestic Common Stock,Energy,0.022244706265810266,0.026330888569309346,0.21641875780629038,,0.14449702529648545,487,532,4568322853.342854,62546873.4,62546873.4,17.152878295227637,924792000,45.63,22.815
403,CSCO,Domestic Common Stock,Technology,0.02217391933127337,0.016207524408422748,0.3651664565878261,,-0.027315978382748404,8,8,197439159698.9988,1605085886.0,1605085886.0,133.196628879707,5101000000,28.6,28.6
404,FDO,Domestic Common Stock,Consumer Defensive,0.022079192447292697,0.03202292026111528,-0.1887793783169064,,-0.041109063445005166,392,434,5907643602.064521,53464796.6,53464796.6,21.543225946833125,1244683000,34.32,34.32
405,NXTL,Domestic Common Stock,Communication Services,0.021971381342749743,0.059522469455812944,0.2917257683215131,,0.38197469816525176,85,100,30039076273.999996,460996639.1,460996639.1,47.5870355506797,2887000000,27.32,27.32
406,WBA,Domestic Common Stock,Consumer Defensive,0.021950731246000388,-0.008252576708854365,0.05142766160704837,,-0.02438848526406832,69,83,35625236865.0583,110805034.7,110805034.7,144.87534796702673,8720800000,34.76,34.76
407,SLR,Domestic Common Stock,Technology,0.021889071445460484,-0.07940710766794755,0.21508828250401368,,0.23094035058227022,375,417,6331926886.22449,70908090.8,70908090.8,113.5939302148351,2696800000,7.57,7.57
408,PD1,Domestic Common Stock,Basic Materials,0.02180111000714695,0.10978580028862212,0.4959245715292768,,0.3213598282971188,369,411,6536364430.67738,196063772.33326003,196063772.33326003,24.07670790069661,1031100000,71.454,35.727
409,NEE,Domestic Common Stock Primary Class,Utilities,0.02153993574190678,0.0747370497711614,0.03334156581872105,,0.7834581056379302,206,235,12256303972.456974,69612521.7,69612521.7,49.00291717628976,2974000000,65.99,8.249
410,MOLX,Domestic Common Stock Primary Class,Technology,0.021255735053900462,-0.007304285436009669,0.1604507221076017,,-0.023171639739834365,350,391,6806962903.569392,33320392.963,46092989.163,12.630304379800883,496763000,35.75,35.75
411,SSTI1,Domestic Common Stock,Technology,0.02125058059991868,0.021013093793413963,0.18056828597616903,,-0.11883811155619749,1249,1315,1225331226.9547894,26323789.02,26323789.02,3.3036642782527945,73935000,12.88,12.88
412,SCRI1,Domestic Common Stock,Healthcare,0.021048878070962833,0.018665986213872703,0.3715710723192023,,-0.038441619614928556,627,678,3273333607.982096,59605369.220000006,59605369.220000006,2.354448201191079,142998000,27.5,27.5
413,BRL,Domestic Common Stock,Healthcare,0.02088646421676353,0.04000880346255483,0.08743331987333436,,-0.0714927177525265,441,486,5158364713.235072,68930607.66,68930607.66,6.788829708219139,310711000,76.75,51.167
414,ADI,Domestic Common Stock,Technology,0.020191258865845815,0.01902094899462677,0.14258402477727272,,-0.031062980311705707,136,160,18162711024.439026,176439901.0,176439901.0,16.028986478620535,557517000,48.85,48.85
415,PRDO,Domestic Common Stock,Consumer Defensive,0.020055963108481754,0.02534030522097749,0.06502403306230686,,0.0009658707658706368,449,494,5053609215.961139,95807763.0,95807763.0,5.200793392717701,315696000,50.46,50.46
416,BJ1,Domestic Common Stock,Consumer Defensive,0.02003408819609592,-0.16075501013232527,-0.08919597989949768,,0.011594245011003016,1088,1150,1517713194.75,25762151.5,25762151.5,29.523960451998256,1644728000,21.75,21.75
